title,description,url,published_date,source,country,language
"LOPs Rahul Gandhi, Kharge write to PM Modi seeking JK statehood legislation in Monsoon Session of Parliament",,https://indianexpress.com/article/india/cong-leaders-rahul-gandhi-mallikarjun-kharge-writes-pm-modi-urges-govt-restore-j-k-full-statehood-10129869/,2025-07-16T08:54:48,Indian Express,India,en
"Teargas, water cannons and injured leaders as BJD hits the streets over Odisha students death",,https://indianexpress.com/article/india/teargas-water-cannons-bjd-protest-odisha-student-death-10129886/,2025-07-16T08:12:44,Indian Express,India,en
Conclude probe in 4 weeks SC directs SIT investigating Ashoka University professors posts on Operation Sindoor,,https://indianexpress.com/article/india/ashoka-university-prof-ali-khan-mahmudabad-articles-judice-matter-supreme-court-10129857/,2025-07-16T08:03:54,Indian Express,India,en
"Voter list revision not a solution to demographic change in Assam, Himanta Biswa Sarma says",,https://indianexpress.com/article/india/himanta-biswa-sarma-assam-voter-list-revision-nrc-10129861/,2025-07-16T07:54:57,Indian Express,India,en
"Udaipur Files What should prevail between right to free speech and right to life, asks SC",,https://indianexpress.com/article/india/sc-film-udaipur-files-filmmakers-centre-decision-10129725/,2025-07-16T07:13:55,Indian Express,India,en
One CRPF jawan killed in encounter with Maoists in Jharkhands Bokaro district,,https://indianexpress.com/article/india/crpf-jawan-killed-encounter-maoists-jharkhand-bokaro-10129702/,2025-07-16T06:49:34,Indian Express,India,en
Heres how much ISRO spent on Shubhanshu Shukla for his Axiom-4 mission on Dragon spacecraft,,https://indianexpress.com/article/india/shubhanshu-shukla-training-seat-cost-isro-spacex-dragon-axion-4-10129533/,2025-07-16T06:46:32,Indian Express,India,en
"In meeting with Shah, Naidu seeks support for Polavaram-Banakacherla link project",,https://indianexpress.com/article/india/chandrababu-naidu-meets-amit-shah-polavaram-banakacherla-link-project-10129627/,2025-07-16T06:20:38,Indian Express,India,en
"Pak drones could not inflict damage on Indian military, civil infrastructure during Operation Sindoor CDS Anil Chauhan",,https://indianexpress.com/article/india/pakistan-drones-indian-military-civil-infra-cds-anil-chauhan-operation-sindoor-10129389/,2025-07-16T05:25:08,Indian Express,India,en
"Bank Holidays in India 2025 Why are banks closed today, July 16, in THIS state?",,https://indianexpress.com/article/india/bank-holiday-2025-why-are-banks-closed-today-july-16-in-this-state-10129400/,2025-07-16T04:58:30,Indian Express,India,en
"Chhattisgarh After back-to-back encounters, Maoists kill 2 teachers claiming they were informers",,https://indianexpress.com/article/india/chhattisgarh-after-back-to-back-encounters-maoists-kill-2-teachers-claiming-they-were-informers-10129026/,2025-07-16T01:20:46,Indian Express,India,en
"As Odisha student is laid to rest, parents and friends reflect on what could have been",,https://indianexpress.com/article/india/as-odisha-student-is-laid-to-rest-parents-and-friends-reflect-on-what-could-have-been-10129021/,2025-07-16T01:20:21,Indian Express,India,en
"Protests, blockades on Assam-Arunachal road over killing of 2 youths from Mising tribe",,https://indianexpress.com/article/india/protests-blockades-on-assam-arunachal-road-over-killing-of-2-youths-from-mising-tribe-10128966/,2025-07-16T01:15:47,Indian Express,India,en
"Missed demographic invasion in lower and middle Assam, wont let it repeat in upper Assam Himantas rationale for mass evictions",,https://indianexpress.com/article/india/missed-demographic-invasion-in-lower-and-middle-assam-wont-let-it-repeat-in-upper-assam-himantas-rationale-for-mass-evictions-10128910/,2025-07-16T01:15:25,Indian Express,India,en
"Narasimha Rao knew 17 languages, today we are asking  why learn Hindi Naidu",,https://indianexpress.com/article/india/narasimha-rao-knew-17-languages-today-we-are-asking-why-learn-hindi-naidu-10129072/,2025-07-15T22:44:05,Indian Express,India,en
NMC vacant posts Ministry selects 24 part-time members by drawing lots,,https://indianexpress.com/article/india/nmc-vacant-posts-ministry-selects-24-part-time-members-by-drawing-lots-10129054/,2025-07-15T22:27:37,Indian Express,India,en
"Congress draws up House strategy Pahalgam attack, Trump truce claim, ECs Bihar roll revision",,https://indianexpress.com/article/india/congress-draws-up-house-strategy-pahalgam-attack-trump-truce-claim-ecs-bihar-roll-revision-10129061/,2025-07-15T22:23:48,Indian Express,India,en
Disturbing SC asks YouTubers who joked about disabled to attend next hearing too,,https://indianexpress.com/article/india/disturbing-sc-asks-youtubers-who-joked-about-disabled-to-attend-next-hearing-too-10129048/,2025-07-15T22:20:26,Indian Express,India,en
Tripura BJP activists visit CPM ex-MP Sankar Prasad Datta to protest his Hanuman remark Well pray he gains knowledge,,https://indianexpress.com/article/india/tripura-bjp-activists-visit-cpm-ex-mp-sankar-prasad-datta-to-protest-his-hanuman-remark-well-pray-he-gains-knowledge-10128858/,2025-07-15T18:41:22,Indian Express,India,en
Govt not to allow sale of biostimulants without scientific approval Shivraj Singh Chouhan,,https://indianexpress.com/article/india/govt-not-to-allow-sale-of-biostimulants-without-scientific-approval-shivraj-singh-chouhan-10128892/,2025-07-15T18:32:02,Indian Express,India,en
"India tells Dhaka to reconsider demolition of Satyajit Rays ancestral home, offers help to repair",,https://indianexpress.com/article/india/satyajit-ray-ancestral-home-dhaka-demolished-mamata-bangladesh-mea-responds-10128749/,2025-07-15T17:31:22,Indian Express,India,en
Why dont you feed them in your house? SC asks petitioner over feeding stray dogs,,https://indianexpress.com/article/india/feed-them-in-your-house-sc-petitioner-over-feeding-of-strays-10128698/,2025-07-15T16:33:48,Indian Express,India,en
Thousands bid farewell to Odisha student who set herself on fire,,https://indianexpress.com/article/india/odisha-student-fire-farewell-10128668/,2025-07-15T16:31:43,Indian Express,India,en
"Exclusive Pahalgam attackers fired in air in celebration after gunning down 26 civilians, star witness tells investigators",,https://indianexpress.com/article/india/pahalgam-attackers-celebration-star-witness-tells-investigators-10128712/,2025-07-15T16:31:09,Indian Express,India,en
"86 weapons, ammunition seized in another major recovery in Manipur",,https://indianexpress.com/article/india/weapons-ammunition-seized-manipur-10128676/,2025-07-15T16:13:20,Indian Express,India,en
Congress MLAs son booked for trying to run over police constables in Madhya Pradesh,,https://indianexpress.com/article/india/congress-mla-son-booked-run-over-police-constables-madhya-pradesh-10128658/,2025-07-15T15:54:27,Indian Express,India,en
"Ahead of Durga Puja, Tripura announces recruitment drive to fill up over 1,600 posts",,https://indianexpress.com/article/india/tripura-mega-recruitment-positions-durga-puja-10128620/,2025-07-15T15:33:30,Indian Express,India,en
"Jaishankar meets Xi, reminds SCO of need to combat terror, separatism",,https://indianexpress.com/article/india/jaishankar-sco-uncompromising-terrorism-pahalgam-attack-pakistan-china-10128515/,2025-07-15T15:01:20,Indian Express,India,en
Shubhanshu Shukla to return to India by August 17 Union Minister Jitendra Singh,,https://indianexpress.com/article/india/shubhanshu-shukla-return-india-august-17-jitendra-singh-10128517/,2025-07-15T14:41:29,Indian Express,India,en
"Uncle, neighbour arrested for rape-murder day after minor girls body found in Tripura forest",,https://indianexpress.com/article/india/uncle-arrested-rape-murder-minor-girls-body-found-tripura-10128512/,2025-07-15T14:31:55,Indian Express,India,en
"Whats next for Shubhanshu Shukla, other astronauts on return from space mission",,https://indianexpress.com/article/india/whats-next-for-shubhanshu-shukla-other-astronauts-after-space-mission-10127968/,2025-07-15T13:45:36,Indian Express,India,en
Methi sprouting to microalgae 7 experiments Shubhanshu Shukla conducted in space,,https://indianexpress.com/article/india/shubhanshu-shukla-returns-key-experiments-in-space-axiom-4-mission-10128297/,2025-07-15T13:33:01,Indian Express,India,en
Central tribunal holds selection panel order making Urdu compulsory for revenue exam discriminatory,,https://indianexpress.com/article/india/urdu-compulsory-tehsildar-exam-jk-tribunal-10128251/,2025-07-15T13:07:21,Indian Express,India,en
"Health Ministry issues clarification on warning labels on samosa, jalebi",,https://indianexpress.com/article/india/health-ministry-clarifies-warning-labels-samosa-jalebi-10128215/,2025-07-15T12:52:50,Indian Express,India,en
Shubhanshu Shukla returns to Earth after 20 days in space,,https://indianexpress.com/article/india/shubhanshu-shukla-returns-to-earth-after-20-days-in-space-10128252/,2025-07-15T12:31:54,Indian Express,India,en
Kanwar Yatra SC seeks UP governments response to plea against QR code mandate to food sellers,,https://indianexpress.com/article/india/kanwar-yatra-sc-up-government-plea-qr-code-food-sellers-10128086/,2025-07-15T11:25:05,Indian Express,India,en
"Second GE 404 engine delivered to HAL, 12 Tejas Mk 1 A to be delivered by year-end Officials",,https://indianexpress.com/article/india/second-ge-404-engine-hal-12-tejas-mk-1-a-10128040/,2025-07-15T11:10:40,Indian Express,India,en
Running full-blown circus aimed at destroying Indias foreign policy Congress hits out at S Jaishankar,,https://indianexpress.com/article/india/full-blown-circus-destroying-india-foreign-policy-congress-s-jaishankar-10128021/,2025-07-15T11:07:39,Indian Express,India,en
1 crore jobs in 5 years  Nitish govts ambitious pitch ahead of Bihar assembly polls,,https://indianexpress.com/article/india/1-crore-new-jobs-honorarium-for-blos-bihar-cabinet-decisions-polls-10128008/,2025-07-15T11:02:58,Indian Express,India,en
Five killed after tempo traveller rolls into gorge in JKs Doda district,,https://indianexpress.com/article/india/five-killed-after-tempo-traveller-rolls-into-gorge-in-jks-doda-district-10127987/,2025-07-15T10:56:24,Indian Express,India,en
"Watch Shubhanshu Shukla smiles, waves after returning to Earth from 18-day ISS mission",,https://indianexpress.com/article/india/watch-shubhanshu-shukla-all-smiles-after-returning-to-earth-from-18-day-iss-mission-10127922/,2025-07-15T10:37:21,Indian Express,India,en
"My son has safely returned, I thank god How Shubhanshu Shuklas family celebrated after SpaceX Dragon splashdown",,https://indianexpress.com/article/india/shubhanshu-shukla-family-celebrated-spacex-dragon-splash-down-10127872/,2025-07-15T10:34:05,Indian Express,India,en
SC refuses to entertain plea seeking to cancel AIMIMs registration as political party,,https://indianexpress.com/article/india/sc-refuses-plea-cancel-aimim-registration-political-party-10127899/,2025-07-15T10:22:40,Indian Express,India,en
"Behind the scenes, how Nimisha Priyas execution was postponed and what happens next",,https://indianexpress.com/article/india/nimisha-priya-execution-postponed-what-happens-10127847/,2025-07-15T10:09:44,Indian Express,India,en
"President Murmu, PM Modi welcome Shubhanshu Shukla back to earth inspired a billion dreams",,https://indianexpress.com/article/india/pm-modi-welcomes-shubhanshu-shukla-back-to-earth-axiom-iss-10127781/,2025-07-15T09:55:05,Indian Express,India,en
"After 3 weeks in space, Shubhanshu Shukla returns safely with Axiom-4 crew",,https://indianexpress.com/article/india/shubhanshu-shukla-returns-axiom-4-crew-splashes-down-spacex-live-10127698/,2025-07-15T09:32:22,Indian Express,India,en
"Meet Leela Sahu, 22-year-old influencer who has local BJP rattled in Madhya Pradeshs Sidhi",,https://indianexpress.com/article/india/leela-sahu-influencer-local-bjp-rattled-madhya-pradesh-sidhi-10127657/,2025-07-15T08:45:57,Indian Express,India,en
Breather in nick of time for Nimisha Priya as execution in Yemen is postponed,,https://indianexpress.com/article/india/nimisha-priya-indian-nurse-yemen-murder-execution-postponed-10127612/,2025-07-15T08:25:59,Indian Express,India,en
"Objectionable cartoons on PM, RSS SC grants protection to cartoonist",,https://indianexpress.com/article/india/objectionable-cartoons-pm-rss-sc-protection-cartoonist-10127546/,2025-07-15T08:05:09,Indian Express,India,en
