title,description,url,published_date,source,country,language
"Patna shooter used online haircut service, police tracked him with toll plaza data",,https://indianexpress.com/article/india/patna-shooter-used-online-haircut-service-police-tracked-him-with-toll-plaza-data-10143249/,2025-07-22T22:35:34,Indian Express,India,en
"Home notifies V-P Dhankhar resignation, RS informed",,https://indianexpress.com/article/india/home-notifies-v-p-dhankhar-resignation-rs-informed-10143277/,2025-07-22T22:30:16,Indian Express,India,en
"India to raise pro-Khalistani activities in UK, extradition of fugitives during PM Modis visit",,https://indianexpress.com/article/india/india-pro-khalistani-activities-extradition-of-fugitives-pm-modi-uk-maldives-visit-10143083/,2025-07-22T17:01:58,Indian Express,India,en
She complained of torture last year Kerala mothers death in Sharjah sends ripples back home,,https://indianexpress.com/article/india/she-complained-torture-kerala-mother-death-sharjah-10143059/,2025-07-22T16:48:31,Indian Express,India,en
South Western Railway operated train with less than 2 occupancy for 7 years CAG report,,https://indianexpress.com/article/india/south-western-railway-train-occupancy-7-years-cag-report-10143041/,2025-07-22T16:18:41,Indian Express,India,en
"Earth looks one from space, no border exists Shubhanshu Shuklas quote featured in new NCERT book",,https://indianexpress.com/article/india/earth-looks-space-no-border-exists-shubhanshu-shuklas-quote-ncert-book-10142861/,2025-07-22T16:06:49,Indian Express,India,en
"Crossing a river to get photocopies, paying money to get form filled  issues pile up at panel on voter list revision",,https://indianexpress.com/article/india/voter-list-revision-bihar-polls-issues-panel-10142999/,2025-07-22T15:57:45,Indian Express,India,en
"Jagdeep Dhankhar entitled to govt bungalow, to leave VP Enclave after 15-month stay",,https://indianexpress.com/article/india/jagdeep-dhankhar-entitled-to-govt-bungalow-to-leave-vp-enclave-after-15-month-stay-10143015/,2025-07-22T15:53:24,Indian Express,India,en
"Orissa HC refuses to order SIT probe in self-immolation case issues notices to BJD, Cong",,https://indianexpress.com/article/india/orissa-hc-refuses-sit-probe-self-immolation-case-notices-to-bjd-cong-10143006/,2025-07-22T15:46:58,Indian Express,India,en
"Eviction in Assam, alarm bells in Nagaland Guard against illegal immigration",,https://indianexpress.com/article/india/assam-eviction-nagaland-illegal-immigration-10142887/,2025-07-22T14:47:31,Indian Express,India,en
"After plans to ban Rottweilers and pit bulls, Goa govt introduces Bill to prohibit breeding of ferocious animals",,https://indianexpress.com/article/india/ban-rottweilers-pitbulls-goa-govt-prohibit-breeding-ferocious-animals-10142845/,2025-07-22T14:40:44,Indian Express,India,en
"18-year-old gangraped in Odisha while going to birthday party, key accused arrested police",,https://indianexpress.com/article/india/18-year-old-gangraped-odisha-birthday-party-key-accused-arrested-police-10142758/,2025-07-22T13:29:36,Indian Express,India,en
"Watch After historic ISS trip, Shubhanshu Shukla learns to walk again in new video",,https://indianexpress.com/article/india/video-shubhanshu-shukla-learns-to-walk-iss-trip-10142705/,2025-07-22T13:27:21,Indian Express,India,en
Justice M S Ratna Sri Ramachandra Rao sworn in as Tripura High Court Chief Justice,,https://indianexpress.com/article/india/justice-m-s-ratna-sri-ramachandra-rao-sworn-in-tripura-high-court-chief-10142693/,2025-07-22T13:06:28,Indian Express,India,en
Lok Sabha functions for 18 minutes amid Opposition protest over Bihar electoral rolls revision,,https://indianexpress.com/article/india/lok-sabha-18-minutes-opposition-protest-bihar-electoral-rolls-revision-10142653/,2025-07-22T13:01:05,Indian Express,India,en
Communal clash FIR in Madhya Pradesh names 2 people who have been dead for a decade,,https://indianexpress.com/article/india/communal-clash-fir-madhya-pradesh-dead-people-named-10142621/,2025-07-22T12:32:24,Indian Express,India,en
No plan to scrap post-matric scholarship for STSC students Centre,,https://indianexpress.com/article/india/centre-no-plan-scrap-post-matric-scholarship-st-sc-students-10142368/,2025-07-22T11:24:10,Indian Express,India,en
"Centre to assess green nod for Etalin dam in Arunachal, days after China breaks ground on worlds largest hydel project",,https://indianexpress.com/article/india/centre-green-nod-etalin-dam-arunachal-china-world-largest-hydel-project-10142375/,2025-07-22T11:17:15,Indian Express,India,en
5-year-old girl drowns in pond in South Tripura after heavy rain,,https://indianexpress.com/article/india/5-year-old-girl-drowns-pond-south-tripura-heavy-rain-10142354/,2025-07-22T10:51:42,Indian Express,India,en
"Village turns blind eye as 50-year-old is branded a witch, tortured for 24 hours",,https://indianexpress.com/article/india/jharkhand-woman-witch-tortured-10142114/,2025-07-22T10:00:17,Indian Express,India,en
"Parliamentary panel flags administrations commitment to thinktank under rural ministry, suggests immediate review, replacement",,https://indianexpress.com/article/india/immediate-review-replacement-grants-slashed-thinktank-rural-ministry-parliamentary-panel-10141980/,2025-07-22T08:46:08,Indian Express,India,en
MiG 21 fleet set to retire in September after 6 decades of service,,https://indianexpress.com/article/india/mig21-fighter-jets-phase-out-september-2025-tejas-mark1a-10141975/,2025-07-22T08:45:05,Indian Express,India,en
